TIME,GEO,ANIMALS,MONTH,UNIT,Value,Flag and Footnotes
2010,Portugal,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),314.72,
2010,Portugal,"Bovine animals, 1 year",December,Thousand head (animals),204.07,
2010,Romania,Live bovine animals,December,Thousand head (animals),2001.1,
2010,Romania,"Bovine animals, less than 1 year",December,Thousand head (animals),420.3,
2010,Romania,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),134,
2010,Romania,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),286.3,
2010,Romania,"Bovine animals, 1 year",December,Thousand head (animals),214.7,
2010,Slovenia,Live bovine animals,December,Thousand head (animals),470.15,
2010,Slovenia,"Bovine animals, less than 1 year",December,Thousand head (animals),146.77,
2010,Slovenia,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),24.76,
2010,Slovenia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),122.01,
2010,Slovenia,"Bovine animals, 1 year",December,Thousand head (animals),122.43,
2010,Slovakia,Live bovine animals,December,Thousand head (animals),467.13,
2010,Slovakia,"Bovine animals, less than 1 year",December,Thousand head (animals),131.93,
2010,Slovakia,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),18.02,
2010,Slovakia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),113.91,
2010,Slovakia,"Bovine animals, 1 year",December,Thousand head (animals),93.94,
2010,Finland,Live bovine animals,December,Thousand head (animals),908.93,
2010,Finland,"Bovine animals, less than 1 year",December,Thousand head (animals),302.5,
2010,Finland,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),3.63,
2010,Finland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),298.87,
2010,Finland,"Bovine animals, 1 year",December,Thousand head (animals),226.2,
2010,Sweden,Live bovine animals,December,Thousand head (animals),1474.5,
2010,Sweden,"Bovine animals, less than 1 year",December,Thousand head (animals),480.43,
2010,Sweden,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),21.3,
2010,Sweden,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),459.13,
2010,Sweden,"Bovine animals, 1 year",December,Thousand head (animals),343.54,
2010,United Kingdom,Live bovine animals,December,Thousand head (animals),9896,
2010,United Kingdom,"Bovine animals, less than 1 year",December,Thousand head (animals),2861,
2010,United Kingdom,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),28,
2010,United Kingdom,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),2833,
2010,United Kingdom,"Bovine animals, 1 year",December,Thousand head (animals),2383,
2010,Iceland,Live bovine animals,December,Thousand head (animals),:,
2010,Iceland,"Bovine animals, less than 1 year",December,Thousand head (animals),:,
2010,Iceland,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),:,
2010,Iceland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),:,
2010,Iceland,"Bovine animals, 1 year",December,Thousand head (animals),:,
2010,Switzerland,Live bovine animals,December,Thousand head (animals),:,
2010,Switzerland,"Bovine animals, less than 1 year",December,Thousand head (animals),:,
2010,Switzerland,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),:,
2010,Switzerland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),:,
2010,Switzerland,"Bovine animals, 1 year",December,Thousand head (animals),:,
2010,Montenegro,Live bovine animals,December,Thousand head (animals),:,
2010,Montenegro,"Bovine animals, less than 1 year",December,Thousand head (animals),:,
2010,Montenegro,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),:,
2010,Montenegro,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),:,
2010,Montenegro,"Bovine animals, 1 year",December,Thousand head (animals),:,
2010,North Macedonia,Live bovine animals,December,Thousand head (animals),:,
2010,North Macedonia,"Bovine animals, less than 1 year",December,Thousand head (animals),:,
2010,North Macedonia,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),:,
2010,North Macedonia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),:,
2010,North Macedonia,"Bovine animals, 1 year",December,Thousand head (animals),:,
2010,Albania,Live bovine animals,December,Thousand head (animals),:,
2010,Albania,"Bovine animals, less than 1 year",December,Thousand head (animals),:,
2010,Albania,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),:,
2010,Albania,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),:,
2010,Albania,"Bovine animals, 1 year",December,Thousand head (animals),:,
2010,Serbia,Live bovine animals,December,Thousand head (animals),938,
2010,Serbia,"Bovine animals, less than 1 year",December,Thousand head (animals),295,
2010,Serbia,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),38,
2010,Serbia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),258,
2010,Serbia,"Bovine animals, 1 year",December,Thousand head (animals),82,
2010,Turkey,Live bovine animals,December,Thousand head (animals),:,
2010,Turkey,"Bovine animals, less than 1 year",December,Thousand head (animals),:,
2010,Turkey,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),:,
2010,Turkey,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),:,
2010,Turkey,"Bovine animals, 1 year",December,Thousand head (animals),:,
2010,Bosnia and Herzegovina,Live bovine animals,December,Thousand head (animals),462,
2010,Bosnia and Herzegovina,"Bovine animals, less than 1 year",December,Thousand head (animals),102,e
2010,Bosnia and Herzegovina,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),30,e
2010,Bosnia and Herzegovina,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),72,e
2010,Bosnia and Herzegovina,"Bovine animals, 1 year",December,Thousand head (animals),68,e
2010,Kosovo (under United Nations Security Council Resolution 1244/99),Live bovine animals,December,Thousand head (animals),:,
2010,Kosovo (under United Nations Security Council Resolution 1244/99),"Bovine animals, less than 1 year",December,Thousand head (animals),:,
2010,Kosovo (under United Nations Security Council Resolution 1244/99),"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),:,
2010,Kosovo (under United Nations Security Council Resolution 1244/99),"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),:,
2010,Kosovo (under United Nations Security Council Resolution 1244/99),"Bovine animals, 1 year",December,Thousand head (animals),:,
2011,European Union - 28 countries,Live bovine animals,December,Thousand head (animals),87054.22,
2011,European Union - 28 countries,"Bovine animals, less than 1 year",December,Thousand head (animals),26234.9,
2011,European Union - 28 countries,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),5171.74,
2011,European Union - 28 countries,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),21063.17,
2011,European Union - 28 countries,"Bovine animals, 1 year",December,Thousand head (animals),17491.38,
2011,European Union - 27 countries (2007-2013),Live bovine animals,December,Thousand head (animals),86607.72,
2011,European Union - 27 countries (2007-2013),"Bovine animals, less than 1 year",December,Thousand head (animals),26089,
2011,European Union - 27 countries (2007-2013),"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),5150.04,
2011,European Union - 27 countries (2007-2013),"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),20938.97,
2011,European Union - 27 countries (2007-2013),"Bovine animals, 1 year",December,Thousand head (animals),17401.18,
2011,European Union - 25 countries (2004-2006),Live bovine animals,December,Thousand head (animals),84051.29,
2011,European Union - 25 countries (2004-2006),"Bovine animals, less than 1 year",December,Thousand head (animals),25495.63,
2011,European Union - 25 countries (2004-2006),"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),4936.51,
2011,European Union - 25 countries (2004-2006),"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),20559.12,
2011,European Union - 25 countries (2004-2006),"Bovine animals, 1 year",December,Thousand head (animals),17121.61,
2011,European Union - 15 countries (1995-2004),Live bovine animals,December,Thousand head (animals),74144.92,
2011,European Union - 15 countries (1995-2004),"Bovine animals, less than 1 year",December,Thousand head (animals),22881.43,
2011,European Union - 15 countries (1995-2004),"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),4624.78,
2011,European Union - 15 countries (1995-2004),"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),18256.66,
2011,European Union - 15 countries (1995-2004),"Bovine animals, 1 year",December,Thousand head (animals),14947.18,
2011,Belgium,Live bovine animals,December,Thousand head (animals),2471.6,
2011,Belgium,"Bovine animals, less than 1 year",December,Thousand head (animals),678.46,
2011,Belgium,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),166.01,
2011,Belgium,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),512.44,
2011,Belgium,"Bovine animals, 1 year",December,Thousand head (animals),494.21,
2011,Bulgaria,Live bovine animals,December,Thousand head (animals),567.53,
2011,Bulgaria,"Bovine animals, less than 1 year",December,Thousand head (animals),141.58,
2011,Bulgaria,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),66.52,
2011,Bulgaria,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),75.05,
2011,Bulgaria,"Bovine animals, 1 year",December,Thousand head (animals),59.37,
2011,Czechia,Live bovine animals,December,Thousand head (animals),1339.48,
2011,Czechia,"Bovine animals, less than 1 year",December,Thousand head (animals),392.39,
2011,Czechia,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),17.34,
2011,Czechia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),375.06,
2011,Czechia,"Bovine animals, 1 year",December,Thousand head (animals),299.26,
2011,Denmark,Live bovine animals,December,Thousand head (animals),1612,
2011,Denmark,"Bovine animals, less than 1 year",December,Thousand head (animals),548,
2011,Denmark,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),268,
2011,Denmark,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),280,
2011,Denmark,"Bovine animals, 1 year",December,Thousand head (animals),306,
2011,Germany (until 1990 former territory of the FRG),Live bovine animals,December,Thousand head (animals),12527.84,
2011,Germany (until 1990 former territory of the FRG),"Bovine animals, less than 1 year",December,Thousand head (animals),3851.2,
2011,Germany (until 1990 former territory of the FRG),"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),221.13,
2011,Germany (until 1990 former territory of the FRG),"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),3630.07,
2011,Germany (until 1990 former territory of the FRG),"Bovine animals, 1 year",December,Thousand head (animals),2930.61,
2011,Estonia,Live bovine animals,December,Thousand head (animals),238.3,
2011,Estonia,"Bovine animals, less than 1 year",December,Thousand head (animals),62.6,
2011,Estonia,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),3.2,
2011,Estonia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),59.4,
2011,Estonia,"Bovine animals, 1 year",December,Thousand head (animals),47.3,
2011,Ireland,Live bovine animals,December,Thousand head (animals),5925.32,
2011,Ireland,"Bovine animals, less than 1 year",December,Thousand head (animals),1868.01,
2011,Ireland,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),4.5,
2011,Ireland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),1863.51,
2011,Ireland,"Bovine animals, 1 year",December,Thousand head (animals),1441.88,
